,ID,Link,Date,Username,Message
153,post1955901,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications.html#post1955901,"06-19-2019, 05:20 AM",Hassali.abdi,"
 
 Quote: 
 
 
 
 
					Originally Posted by  diplomat 
 
 
 Applied 1/5/19, (Paper application was invalid due to not having birth certificate) 
 
Reapplied and got confirmation on 30/5/19 
 
 
 
 
Hi Diplomat, 
 
what do you mean by ""paper application was invalid""? 
 
Do you mean they rejected the paper application due to the lack of your birth certificate? 
 
I have applied on 3rd May 2019, 2 days after your initial application by paper form and they accepted. There was a certified copy of my birth certificate though. 
 
 
Please clarify for us here . 
 
Thanks 
Hassan
		 "
154,post1955969,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications.html#post1955969,"06-19-2019, 12:01 PM",diplomat,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Hassali.abdi 
 
 
 Hi Diplomat, 
 
what do you mean by ""paper application was invalid""? 
 
Do you mean they rejected the paper application due to the lack of your birth certificate? 
 
I have applied on 3rd May 2019, 2 days after your initial application by paper form and they accepted. There was a certified copy of my birth certificate though. 
 
 
Please clarify for us here . 
 
Thanks 
Hassan 
 
 
 
 Yes my application was invalid because i did not include a birth certificate, so i got a birth certificate from my country and reapplied with a certified copy then all was good, Got an acknowledgement.
		 "
155,post1955973,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications.html#post1955973,"06-19-2019, 12:15 PM",Hassali.abdi,"
 
 Quote: 
 
 
 
 
					Originally Posted by  diplomat 
 
 
 
 Quote: 
 
 
 
 
					Originally Posted by  Hassali.abdi 
 
 
 Hi Diplomat, 
 
what do you mean by ""paper application was invalid""? 
 
Do you mean they rejected the paper application due to the lack of your birth certificate? 
 
I have applied on 3rd May 2019, 2 days after your initial application by paper form and they accepted. There was a certified copy of my birth certificate though. 
 
 
Please clarify for us here . 
 
Thanks 
Hassan 
 
 
 
 Yes my application was invalid because i did not include a birth certificate, so i got a birth certificate from my country and reapplied with a certified copy then all was good, Got an acknowledgement. 
 
 
 
 
Did they return the application to you?
		 "
156,post1956057,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications.html#post1956057,"06-19-2019, 10:31 PM",diplomat,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Hassali.abdi 
 
 
 Did they return the application to you? 
 
 
 
 
Yes it was returned, but i already called to confirm the status and was told it was invalid due to not including birth certificate. so i reposted when my birth certificate arrived from my home country and all was good after. You should be alright once you ve got acknowledgement . 
 "
157,post1956067,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-2.html#post1956067,"06-19-2019, 11:17 PM",Hassali.abdi,"
 
 Quote: 
 
 
 
 
					Originally Posted by  diplomat 
 
 
 
 Quote: 
 
 
 
 
					Originally Posted by  Hassali.abdi 
 
 
 Did they return the application to you? 
 
 
 
 
Yes it was returned, but i already called to confirm the status and was told it was invalid due to not including birth certificate. so i reposted when my birth certificate arrived from my home country and all was good after. You should be alright once you ve got acknowledgement . 
 
 
 
 
We are all set then and on the same boat. Almost 2 months now and the wait is long. Lets see what happens. I am so happy for the guys who applied in December 2018 and feb 2019. And they already got the test appointment. Imagine  people I know waiting for 20 months now. 
 "
158,post1956417,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-2.html#post1956417,"06-22-2019, 02:02 PM",John93,"
			
			Hi 
 
Just a quick question around when I can apply for my citizenship  
 
I got 309 visa on 24th of November 2016 and entered to Australia on 17th Dec 2016 
 
Got subclass 100  PR  on 28th Aug 2018 
 
When can I apply for my citizenship ??? Thank You 
 "
159,post1956421,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-2.html#post1956421,"06-22-2019, 02:46 PM",JandE,"
 
 Quote: 
 
 
 
 
					Originally Posted by  John93 
 
 
 Hi 
 
Just a quick question around when I can apply for my citizenship  
 
I got 309 visa on 24th of November 2016 and entered to Australia on 17th Dec 2016 
 
Got subclass 100  PR  on 28th Aug 2018 
 
When can I apply for my citizenship ??? Thank You 
 
 
 
 Entered Australia 17/12/16 + 4 years = 17/12/2020 
 PR  on 28/8/18 + 1 year = 28/8/2019 
 
Latest date of the two = 17/12/2020 
That's the date you can apply for Citizenship, after 4 years residence in Australia.
		 "
160,post1956425,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-2.html#post1956425,"06-22-2019, 03:31 PM",Jayson,"
			
			Hello every one 
good news here 
 
Eligibility date:              18 April 2019 
Applied for citizenship:  27 April 
received test schedule: today 23 June 2019 
Test date:                      23rd July 2019 
 
thank you every one, hope you all get urs soon.
		 "
161,post1956427,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-2.html#post1956427,"06-22-2019, 03:40 PM",JandE,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Jayson 
 
 
 Hello every one 
good news here 
 
Eligibility date:              18 April 2019 
Applied for citizenship:  27 April 
received test schedule: today 23 June 2019 
Test date:                      23rd July 2019 
 
thank you every one, hope you all get urs soon. 
 
 
 
 What location? 
 
The location of the applicant can make a massive difference. 
 
Especially so for the eventual ceremony.  Our area only does two per year. 
 
 Citizenship Eligibility: 20 Feb 2020 
 "
162,post1956429,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-2.html#post1956429,"06-22-2019, 03:43 PM",Jayson,"
 
 Quote: 
 
 
 
 
					Originally Posted by  jande 
 
 
 what location? 
 
The location of the applicant can make a massive difference. 
 
Especially so for the eventual ceremony.  Our area only does two per year. 
 
 citizenship eligibility: 20 feb 2020 
 
 
 
 
albury, nsw
		 "
163,post1956437,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-2.html#post1956437,"06-22-2019, 06:58 PM",Hassali.abdi,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Jayson 
 
 
 Hello every one 
good news here 
 
Eligibility date:              18 April 2019 
Applied for citizenship:  27 April 
received test schedule: today 23 June 2019 
Test date:                      23rd July 2019 
 
thank you every one, hope you all get urs soon. 
 
 
 
 Hi Jayson, 
 
That is extremely marvelous. My eligibility was just 10 days after yours. And I applied 5 days after you applied. Are you sure it is April 2019? 
 
You are so lucky. 
 
Congratulations for that. 
 
Wish you the best. 
 
Which country are you from? 
 
 
Hassan
		 "
164,post1956475,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-2.html#post1956475,"06-23-2019, 07:29 AM",Proudest_Monkey,"
			
			Figured I'd put my info in this thread: 
 
Eligible: 21 December 2018 
Applied and acknowledged: 6 January 2019 
Interview/test appointment e-mail: 6 May 2019 (appointment originally scheduled for 24 June 2019 but rescheduled) 
Interview/Test appointment: 10 May 2019 (Adelaide office; passed test) 
Approval:  TBD 
Ceremony:  TBD 
 
From United States of America 
Applied online 
Applied in South Australia
		 "
165,post1956541,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-2.html#post1956541,"06-24-2019, 12:16 AM",millski3000,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Hassali.abdi 
 
 
 Hi Jayson, 
 
That is extremely marvelous. My eligibility was just 10 days after yours. And I applied 5 days after you applied. Are you sure it is April 2019? 
 
You are so lucky. 
 
Congratulations for that. 
 
Wish you the best. 
 
Which country are you from? 
 
 
Hassan 
 
 
 
 That does seem very quick! Maybe 2018?
		 "
166,post1956543,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-2.html#post1956543,"06-24-2019, 12:23 AM",Hassali.abdi,"
 
 Quote: 
 
 
 
 
					Originally Posted by  millski3000 
 
 
 
 Quote: 
 
 
 
 
					Originally Posted by  Hassali.abdi 
 
 
 Hi Jayson, 
 
That is extremely marvelous. My eligibility was just 10 days after yours. And I applied 5 days after you applied. Are you sure it is April 2019? 
 
You are so lucky. 
 
Congratulations for that. 
 
Wish you the best. 
 
Which country are you from? 
 
 
Hassan 
 
 
 
 That does seem very quick! Maybe 2018? 
 
 
 
 
That is why I am seeking clarification from Jayson. 
 
I thought Jayson wanted to write ""2019"". 
 
 
Jayson could clarify for us. 
 "
167,post1956709,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-3.html#post1956709,"06-24-2019, 11:23 PM",Johnykitong,"
			
			Hi All, 
 
I don't really know if I'm relevant here but I just want to share that I finally got the email for the exam date. I am scheduled next week. 
Mine took a year and a half of wait.  
 
Location: Brisbane Office.I live in rural though. 
Citizenship Lodged(Online): January 25, 2018 
Citizenship Acknowledged: January 25, 2018 
Email Received: June 7, 2019 
Test Schedule: July 3, 2019 
 
You guys are being processed way too fast! Congrats! I hope the rest get theirs soon. 
 "
168,post1956713,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-3.html#post1956713,"06-24-2019, 11:41 PM",JandE,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Johnykitong 
 
 
 Hi All, 
 
I don't really know if I'm relevant here but I just want to share that I finally got the email for the exam date. I am scheduled next week. 
Mine took a year and a half of wait.  
 
Location: Brisbane Office.I live in rural though. 
Citizenship Lodged(Online): January 25, 2018 
Citizenship Acknowledged: January 25, 2018 
Email Received: June 7, 2019 
Test Schedule: July 3, 2019 
 
You guys are being processed way too fast! Congrats! I hope the rest get theirs soon. 
 
 
 
 When you say rural,  what part?  
 
We will be looking at either Brisbane or Toowoomba, when the time comes for my wife. 
 "
169,post1956715,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-3.html#post1956715,"06-25-2019, 12:16 AM",Johnykitong,"
 
 Quote: 
 
 
 
 
					Originally Posted by  JandE 
 
 
 When you say rural,  what part?  
 
We will be looking at either Brisbane or Toowoomba, when the time comes for my wife. 
 
 
 
 I live in Roma QLD, approx 6 hours away from Brissy.
		 "
170,post1956717,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-3.html#post1956717,"06-25-2019, 12:21 AM",JandE,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Johnykitong 
 
 
 I live in Roma QLD, approx 6 hours away from Brissy. 
 
 
 
 That's a pain for travel.  I thought one hour was bad.  
They don't have any closer options?
		 "
171,post1956725,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-3.html#post1956725,"06-25-2019, 01:30 AM",jaydenj,"
			
			I was able to change my date online from 18th of OCT to 8th of July! 
 
New timeline: 
Applied - 14th of Feb 
Test: 9th of July.
		 "
172,post1957037,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-3.html#post1957037,"06-27-2019, 12:00 AM",Mk83,"
			
			Hi everyone. 
Can i ask if anyone has applied for citizenship in 2017 and still waiting for test invitation. 
If any ,plz share your timeline cause im still waiting from October 2017 and havent received test invitation yet. 
Is there any place to complaint about that long process that ruins all your future plans ,especially when you see it is unfair at all between case and case . 
So disappointed of that process. 
Opinions appreciated . 
Thanks.
		 "
173,post1957187,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-3.html#post1957187,"06-28-2019, 12:27 AM",MrStocks80,"
 
 Quote: 
 
 
 
 
					Originally Posted by  jaydenj 
 
 
 Eligible 13 Feb 2019. 
Applied 15 Feb 2019 
Test Date received 18th June 2019 
Test Date - 18th of October 2019. 
 
 
 
 This is a great result for you jaydenj, I wish you the best for your upcoming test in October. 
 
On the other hand, it does baffle me, and probably others who have had simple applications in the system since the first half of 2018. This has to be one of THE most inefficient departments in all of government, with no accountability to anyone.
		 "
174,post1957207,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-3.html#post1957207,"06-28-2019, 01:22 AM",jaydenj,"
 
 Quote: 
 
 
 
 
					Originally Posted by  MrStocks80 
 
 
 This is a great result for you jaydenj, I wish you the best for your upcoming test in October. 
 
On the other hand, it does baffle me, and probably others who have had simple applications in the system since the first half of 2018. This has to be one of THE most inefficient departments in all of government, with no accountability to anyone. 
 
 
 
 I am sure not how they work to be honest. I did include a lot of documents in my application. All the police checks. This includes AFP and overseas. I just didn't want to take a chance.  
 
Was able to bring my test date forward to 9th of July using the online system.  
 
I still don't know how long the approval takes after the test. I am not holding my breath but I have seen a few cases getting updated with approval the very next day or within a week.  
 
Regardless, it's a very tiring process but the one that we have no control over; Whatsoever.  
 
Pity we are treated as commodities while all we seek is better opportunities but that's how the world works.
		 "
175,post1957219,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-3.html#post1957219,"06-28-2019, 03:00 AM",Mish,"
 
 Quote: 
 
 
 
 
					Originally Posted by  JandE 
 
 
 When you say rural,  what part?  
 
We will be looking at either Brisbane or Toowoomba, when the time comes for my wife. 
 
 
 
 Brisbane is ridiculously slow! Not sure if Toowoomba is much better.
		 "
176,post1957225,https://www.australiaforum.com/visas-immigration/286589-australian-citizenship-2019-onward-applications-3.html#post1957225,"06-28-2019, 04:09 AM",JandE,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Mish 
 
 
 Brisbane is ridiculously slow! Not sure if Toowoomba is much better. 
 
 
 
 Brisbane was good 10 years ago..  Did my Citizenship application to Ceremony in 2 months.  But times have changed... 
 
I'll have to check Toowoomba for my wife next year. 
 "
177,post1342610,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time.html#post1342610,"09-10-2016, 05:57 AM",rafa,"
			
			Hi all, 
 
I have applied on my partner's 485 visa as subsequent entrant from offshore through a lawyer on the 02/09/2016 and yet to receive an acknowledge letter. 
 
My application was decision ready (lawyer advised that medical will have to be done upon DIBP request) 
 
Please advise current processing time for 485 subsequent entrant visa. Her 485 will finish on 29th December, 2016 and we do not have much time. 
 
Thanks in advance. 
 "
178,post1344250,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time.html#post1344250,"09-12-2016, 03:44 PM",Cd277,"
			
			Hi, 
Did you get any information about your application. I lodged my application on 2/9/2016. And I got acknowledge letter today. My agent said that it will take about 3 months to get the decision.  
How about you? 
 "
179,post1355090,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time.html#post1355090,"09-26-2016, 11:39 AM",rafa,"
			
			Hi CD277, 
 
Sorry, I missed your post. 
 
I have also received my acknowledgement letter within a week of lodging the application. 
 
My lawyer advised that an outcome of the application might take 3-4 months. 
 
Do you know if there is any way to track progress of the application?
		 "
180,post1355138,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time.html#post1355138,"09-26-2016, 11:54 AM",Cd277,"
 
 Quote: 
 
 
 
 
					Originally Posted by  rafa 
 
 
 Hi CD277, 
 
Sorry, I missed your post. 
 
I have also received my acknowledgement letter within a week of lodging the application. 
 
My lawyer advised that an outcome of the application might take 3-4 months. 
 
Do you know if there is any way to track progress of the application? 
 
 
 
 Unfortunately,I also dont know how to track my application as well. Just waitingggg. Dont have any request or answer for my application  
When did you lodge your application? It seem that you lodged earlier than me. I receive acknowledge letter on 9th Sep. And didn't hear anything about that until now
		 "
181,post1361298,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time.html#post1361298,"10-03-2016, 04:56 PM",rafa,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Cd277 
 
 
 Unfortunately,I also dont know how to track my application as well. Just waitingggg. Dont have any request or answer for my application  
When did you lodge your application? It seem that you lodged earlier than me. I receive acknowledge letter on 9th Sep. And didn't hear anything about that until now 
 
 
 
 My lawyer lodged the application on 02/09/2016 
 
My partners' 485 will expire on 29/12/2016, really worried about processing time as we don't have much time.
		 "
182,post1361474,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time.html#post1361474,"10-03-2016, 11:53 PM",Cd277,"
 
 Quote: 
 
 
 
 
					Originally Posted by  rafa 
 
 
 My lawyer lodged the application on 02/09/2016 
 
My partners' 485 will expire on 29/12/2016, really worried about processing time as we don't have much time. 
 
 
 
 Keep in touch. ^^. I know some ppl have their visa in 40 days. Hope we are lucky. If you have any information please tell me. And I will tell you as well if i get any.  
 "
183,post1361802,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time.html#post1361802,"10-04-2016, 05:26 AM",rafa,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Cd277 
 
 
 Keep in touch. ^^. I know some ppl have their visa in 40 days. Hope we are lucky. If you have any information please tell me. And I will tell you as well if i get any.  
 
 
 
 Fingers crossed 
 
Definitely, I will keep you posted.
		 "
184,post1364826,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time.html#post1364826,"10-07-2016, 12:31 AM",Visa Expert Australia,"
			
			If a sc485 application is decision ready, then it can be granted as soon as it been allocated to a case officer. 
 
Currently around 40 days, for a subsequent entrant, to be allocated. 
 
Have one lodged on 23/08, granted this morning. 
 
No upfront clearances (medicals and character), will take a bit longer. 
 
The medicals can be done before allocation. 
 
If the time is a matter, then you may to get it done as soon as an acknowledgment letter is received. 
 
Do not know if there is a reason there, which prevents you in doing so.
		 "
185,post1364842,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time.html#post1364842,"10-07-2016, 01:01 AM",Cd277,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Visa Expert Australia 
 
 
 If a sc485 application is decision ready, then it can be granted as soon as it been allocated to a case officer. 
 
Currently around 40 days, for a subsequent entrant, to be allocated. 
 
Have one lodged on 23/08, granted this morning. 
 
No upfront clearances (medicals and character), will take a bit longer. 
 
The medicals can be done before allocation. 
 
If the time is a matter, then you may to get it done as soon as an acknowledgment letter is received. 
 
Do not know if there is a reason there, which prevents you in doing so. 
 
 
 
 Hope I could receive my visa next week. When I lodged mh application,I didn't take a medical test as my agent said it didnt need until CO ask for. So 23/8 have got visa. Hope next week will be us  
 "
186,post1364890,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time.html#post1364890,"10-07-2016, 02:27 AM",rafa,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Visa Expert Australia 
 
 
 If a sc485 application is decision ready, then it can be granted as soon as it been allocated to a case officer. 
 
Currently around 40 days, for a subsequent entrant, to be allocated. 
 
Have one lodged on 23/08, granted this morning. 
 
No upfront clearances (medicals and character), will take a bit longer. 
 
The medicals can be done before allocation. 
 
If the time is a matter, then you may to get it done as soon as an acknowledgment letter is received. 
 
Do not know if there is a reason there, which prevents you in doing so. 
 
 
 
 That's such relief, thank you! 
 
My lawyer advised not to do medical until CO ask for it  
 
By character, do you mean form 80? 
 "
187,post1364978,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-2.html#post1364978,"10-07-2016, 05:49 AM",Cd277,"
			
			Did you mean ""Police check"" for character? My agent also tell me that I didnt need to do medical until the CO ask for it. My friend lodged application on 3 Aug and she's got her visa on 29 Sep. Then,a guy lodged on 23/8 and visa granted 7 Oct. Hope next week will be us,rafa :-s 
So worry 
 "
188,post1365394,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-2.html#post1365394,"10-07-2016, 09:24 PM",ringu412,"
			
			Hi, 
I applied for myself (not through any lawyers or agent) de facto 485 subsequent so the schedule is: 
7/8/16 - received 
11/8/16 - acknowledged 
14/9/16 - medicals, australian police check (I've actually done this beforehand but mine is standard disclosure while they need complete disclosure. So i applied and got it like 3 days, PC in Aus is very fast) and insurance. 
Provided everything on 21/9/2016 
Visa granted 23/9/2016, so after only 2 days after you respond. 
Hope it helps 
 "
189,post1365458,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-2.html#post1365458,"10-08-2016, 02:15 AM",Cd277,"
			
			2/9/2016 lodged 
9/9/2016 received 
12/9/2016 acknowledged 
...didnt hear anything until now. I lodged with police check from my country. Not australian police check because i've never been there before. My application also include insurance. But i didnt do the medical test.  
Moreover,in April,i've rejected Visitor visa. I'm very worry about my application now.    
 "
190,post1366330,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-2.html#post1366330,"10-09-2016, 08:47 PM",meddi786,"
			
			hi 
hello every one i am new to this site  
just wondering a bit of information about 485 subsequent entrant visa 
i am currently on 485 visa and i want to invite my partner on the same visa to join me Australia. I have already applied  in the month of august 2016 but i haven't heard anything from immigration. 
lodged on 19/08/2016 
received acknowledgement 24/08/2016  
medical done already 
i have seen some previous post and from these post i can think probably i will have some good news.4 
please keep in touch guys i think we have to share  some information
		 "
191,post1366506,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-2.html#post1366506,"10-09-2016, 11:54 PM",Cd277,"
 
 Quote: 
 
 
 
 
					Originally Posted by  meddi786 
 
 
 hi 
hello every one i am new to this site  
just wondering a bit of information about 485 subsequent entrant visa 
i am currently on 485 visa and i want to invite my partner on the same visa to join me Australia. I have already applied  in the month of august 2016 but i haven't heard anything from immigration. 
lodged on 19/08/2016 
received acknowledgement 24/08/2016  
medical done already 
i have seen some previous post and from these post i can think probably i will have some good news.4 
please keep in touch guys i think we have to share  some information 
 
 
 
 Did the CO contact you for the medical? 
Share if you have any information. Hope this week will be good for us. ^_^
		 "
192,post1366730,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-2.html#post1366730,"10-10-2016, 04:20 AM",meddi786,"
			
			i already attched medical along with application when i lodged  
my agent says it's expected in this or following weeks 
hope 
how about you any news from your side
		 "
193,post1366778,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-2.html#post1366778,"10-10-2016, 04:38 AM",rafa,"
 
 Quote: 
 
 
 
 
					Originally Posted by  meddi786 
 
 
 hi 
hello every one i am new to this site  
just wondering a bit of information about 485 subsequent entrant visa 
i am currently on 485 visa and i want to invite my partner on the same visa to join me Australia. I have already applied  in the month of august 2016 but i haven't heard anything from immigration. 
lodged on 19/08/2016 
received acknowledgement 24/08/2016  
medical done already 
i have seen some previous post and from these post i can think probably i will have some good news.4 
please keep in touch guys i think we have to share  some information 
 
 
 
 You have submitted before us. According to current allocation time, you should hear something very soon. Please keep us posted.
		 "
194,post1366810,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-2.html#post1366810,"10-10-2016, 04:46 AM",meddi786,"
			
			hope fully soon fingre crossed
		 "
195,post1366890,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-2.html#post1366890,"10-10-2016, 05:32 AM",Cd277,"
			
			I check my application through ImmiAcc and its status still is  ""received"". Wait and wait.  . Hope this week will be good. Miss my hubbie soooo muchhhh  (  (
		 "
196,post1366930,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-2.html#post1366930,"10-10-2016, 06:55 AM",meddi786,"
			
			I do understand your situation  
Don't worry we'll get good news soon 
My wife's file opened by immigration today my agent saud to me 
They only ask for some more information about our relationship but still in process 
May be with in two weeks of time i will get  
God bless us 
 "
197,post1366962,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-3.html#post1366962,"10-10-2016, 07:09 AM",Cd277,"
 
 Quote: 
 
 
 
 
					Originally Posted by  meddi786 
 
 
 I do understand your situation  
Don't worry we'll get good news soon 
My wife's file opened by immigration today my agent saud to me 
They only ask for some more information about our relationship but still in process 
May be with in two weeks of time i will get  
God bless us 
 
 
 
 So,the CO contacted you today? Good news. If you submit all they need,you may receive visa within a week. So,hope my application also have some news this week. 
 "
198,post1367050,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-3.html#post1367050,"10-10-2016, 07:55 AM",rafa,"
 
 Quote: 
 
 
 
 
					Originally Posted by  meddi786 
 
 
 I do understand your situation  
Don't worry we'll get good news soon 
My wife's file opened by immigration today my agent saud to me 
They only ask for some more information about our relationship but still in process 
May be with in two weeks of time i will get  
God bless us 
 
 
 
 That's such good news, good luck with rest of the process. 
 
Cd277, we should hear something from immigration by end of this week or latest next week. 
 "
199,post1367058,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-3.html#post1367058,"10-10-2016, 08:01 AM",Cd277,"
 
 Quote: 
 
 
 
 
					Originally Posted by  rafa 
 
 
 That's such good news, good luck with rest of the process. 
 
Cd277, we should hear something from immigration by end of this week or latest next week. 
 
 
 
 Yeah,I hope soooo.
		 "
200,post1367082,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-3.html#post1367082,"10-10-2016, 08:35 AM",rafa,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Cd277 
 
 
 Yeah,I hope soooo. 
 
 
 
 Can you please advise how you imported the application into your immi account. I have tried to import with my application ID and passport details, but it was showing ""This service is not available right now""
		 "
201,post1367090,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-3.html#post1367090,"10-10-2016, 08:41 AM",Cd277,"
 
 Quote: 
 
 
 
 
					Originally Posted by  rafa 
 
 
 Can you please advise how you imported the application into your immi account. I have tried to import with my application ID and passport details, but it was showing ""This service is not available right now"" 
 
 
 
 I just use Immi account to check my application. Do not import any thing to it because my agent do it for me. Sorry,I also donnot know how.
		 "
202,post1367210,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-3.html#post1367210,"10-10-2016, 11:52 AM",Nazimkk,"
			
			Hi, 
 
I also applied for my Wife visa on 3rd October 
Acknowledgement received on 6th October 
 
And lets see what will happen.
		 "
203,post1367242,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-3.html#post1367242,"10-10-2016, 12:12 PM",Cd277,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Nazimkk 
 
 
 Hi, 
 
I also applied for my Wife visa on 3rd October 
Acknowledgement received on 6th October 
 
And lets see what will happen. 
 
 
 
 You have to wait at least 6 weeks to have decision from the Immi. Hope everything will be good for us
		 "
204,post1367378,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-3.html#post1367378,"10-10-2016, 04:15 PM",Nazimkk,"
 
 Quote: 
 
 
 
 
					Originally Posted by  Cd277 
 
 
 You have to wait at least 6 weeks to have decision from the Immi. Hope everything will be good for us 
 
 
 
 Everything will be alright 
Hope for the best  
 "
205,post1368066,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-3.html#post1368066,"10-11-2016, 11:34 PM",meddi786,"
			
			Any news guys
		 "
206,post1368074,https://www.australiaforum.com/visas-immigration/186578-485-subsequent-entrant-processing-time-3.html#post1368074,"10-11-2016, 11:51 PM",Cd277,"
			
			Nothing  
 "
207,post1962685,https://www.australiaforum.com/visas-immigration/288761-partner-visa-sponsor-centrelink.html#post1962685,,hanala,"
			
			Hi,  
 
My partner and I have applied for the 820 partner visa and his bridging visa will kick in in september.  
 
We just moved back to Australia and are both looking for work. It looks like he will find a job easily as he has sought after trade skills. I on the other hand am highly qualified but am struggling to find work most likely due to gaps in my resume from chasing each other back and fourth between countries!  
 
Question 1) If I was to apply for centrelink help while looking for work could this affect our application?  
 
We both have savings but the move and visa and everything while looking for work is whittling them away...  
 
Question 2) I am thinking of retraining (post grad studies) and as such could apply for some financial help from centrelink while studying. Would this affect our application?  
 
p.s apologies if there is a similar thread somewhere else. I couldn't find it! 
 "
